jahr,demographie_szenario,rentenalter_szenario,korridor,beitragssatz,regelaltersgrenze,entlastete_rentner_mio,zusatz_beitragsbasis_mrd_euro,referenzausgaben_adj_mrd_euro,beitragsbasis_adj_mrd_euro,bestandsschutz_zuschuss_mrd_euro,sonstige_einnahmen_mrd_euro,leistbares_budget_mrd_euro,budgetsaldo_vs_referenz_mrd_euro,rentenwert_budgetfaktor,notiz
2048,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,851.405,3010.629,27.441,5.636,635.203,-216.202,0.746065,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2048,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,851.405,3010.629,27.441,5.636,695.416,-155.989,0.816786,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2048,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,851.405,3010.629,27.441,5.636,755.628,-95.777,0.887507,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2048,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,69.300,2.635,23.112,741.301,3033.741,27.441,5.636,639.826,-101.475,0.863112,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2048,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,69.300,2.635,23.112,741.301,3033.741,27.441,5.636,700.501,-40.800,0.944961,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2048,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,69.300,2.635,23.112,741.301,3033.741,27.441,5.636,761.175,19.874,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2048,jung,daenemarknah,ziel_20_prozent,0.200000,70.533,4.048,29.817,682.260,3040.446,27.441,5.636,641.167,-41.093,0.939769,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2048,jung,daenemarknah,stabil_22_prozent,0.220000,70.533,4.048,29.817,682.260,3040.446,27.441,5.636,701.976,19.716,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2048,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.533,4.048,29.817,682.260,3040.446,27.441,5.636,762.784,80.525,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2049,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,870.453,3083.839,24.700,5.777,647.245,-223.208,0.743572,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2049,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,870.453,3083.839,24.700,5.777,708.922,-161.532,0.814428,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2049,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,870.453,3083.839,24.700,5.777,770.598,-99.855,0.885284,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2049,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,69.400,2.748,24.338,752.991,3108.177,24.700,5.777,652.112,-100.879,0.866029,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2049,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,69.400,2.748,24.338,752.991,3108.177,24.700,5.777,714.276,-38.716,0.948584,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2049,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,69.400,2.748,24.338,752.991,3108.177,24.700,5.777,776.439,23.448,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2049,jung,daenemarknah,ziel_20_prozent,0.200000,70.600,4.122,30.870,694.261,3114.710,24.700,5.777,653.419,-40.842,0.941172,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2049,jung,daenemarknah,stabil_22_prozent,0.220000,70.600,4.122,30.870,694.261,3114.710,24.700,5.777,715.713,21.452,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2049,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.600,4.122,30.870,694.261,3114.710,24.700,5.777,778.007,83.747,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2050,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,889.927,3158.819,22.104,5.921,659.790,-230.137,0.741398,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2050,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,889.927,3158.819,22.104,5.921,722.966,-166.961,0.812388,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2050,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,889.927,3158.819,22.104,5.921,786.142,-103.785,0.883379,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2050,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,69.500,2.861,25.610,764.834,3184.430,22.104,5.921,664.912,-99.922,0.869355,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2050,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,69.500,2.861,25.610,764.834,3184.430,22.104,5.921,728.600,-36.233,0.952626,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2050,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,69.500,2.861,25.610,764.834,3184.430,22.104,5.921,792.289,27.455,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2050,jung,daenemarknah,ziel_20_prozent,0.200000,70.667,4.195,31.958,706.457,3190.778,22.104,5.921,666.181,-40.276,0.942989,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2050,jung,daenemarknah,stabil_22_prozent,0.220000,70.667,4.195,31.958,706.457,3190.778,22.104,5.921,729.997,23.540,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2050,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.667,4.195,31.958,706.457,3190.778,22.104,5.921,793.812,87.356,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2051,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,909.836,3235.612,19.663,6.070,672.854,-236.982,0.739534,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2051,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,909.836,3235.612,19.663,6.070,737.567,-172.269,0.810659,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2051,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,909.836,3235.612,19.663,6.070,802.279,-107.557,0.881784,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2051,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,69.600,2.973,26.932,776.829,3262.544,19.663,6.070,678.241,-98.588,0.873089,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2051,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,69.600,2.973,26.932,776.829,3262.544,19.663,6.070,743.492,-33.337,0.957086,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2051,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,69.600,2.973,26.932,776.829,3262.544,19.663,6.070,808.743,31.914,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2051,jung,daenemarknah,ziel_20_prozent,0.200000,70.733,4.269,33.081,718.851,3268.693,19.663,6.070,679.471,-39.380,0.945218,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2051,jung,daenemarknah,stabil_22_prozent,0.220000,70.733,4.269,33.081,718.851,3268.693,19.663,6.070,744.845,25.994,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2051,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.733,4.269,33.081,718.851,3268.693,19.663,6.070,810.218,91.367,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2052,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,930.190,3314.260,17.384,6.221,686.457,-243.733,0.737975,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2052,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,930.190,3314.260,17.384,6.221,752.743,-177.448,0.809235,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2052,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,930.190,3314.260,17.384,6.221,819.028,-111.162,0.880495,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2052,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,69.700,3.086,28.304,788.977,3342.564,17.384,6.221,692.118,-96.859,0.877235,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2052,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,69.700,3.086,28.304,788.977,3342.564,17.384,6.221,758.969,-30.008,0.961966,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2052,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,69.700,3.086,28.304,788.977,3342.564,17.384,6.221,825.821,36.844,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2052,jung,daenemarknah,ziel_20_prozent,0.200000,70.800,4.343,34.240,731.446,3348.500,17.384,6.221,693.306,-38.140,0.947856,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2052,jung,daenemarknah,stabil_22_prozent,0.220000,70.800,4.343,34.240,731.446,3348.500,17.384,6.221,760.276,28.830,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2052,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.800,4.343,34.240,731.446,3348.500,17.384,6.221,827.246,95.800,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2053,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,950.999,3394.808,15.279,6.377,700.618,-250.382,0.736717,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2053,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,950.999,3394.808,15.279,6.377,768.514,-182.485,0.808112,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2053,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,950.999,3394.808,15.279,6.377,836.410,-114.589,0.879506,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2053,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,69.800,3.198,29.728,801.280,3424.536,15.279,6.377,706.563,-94.717,0.881793,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2053,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,69.800,3.198,29.728,801.280,3424.536,15.279,6.377,775.054,-26.226,0.967270,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2053,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,69.800,3.198,29.728,801.280,3424.536,15.279,6.377,843.545,42.265,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2053,jung,daenemarknah,ziel_20_prozent,0.200000,70.867,4.416,35.437,744.244,3430.246,15.279,6.377,707.705,-36.539,0.950905,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2053,jung,daenemarknah,stabil_22_prozent,0.220000,70.867,4.416,35.437,744.244,3430.246,15.279,6.377,776.310,32.066,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2053,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.867,4.416,35.437,744.244,3430.246,15.279,6.377,844.915,100.671,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2054,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,972.274,3477.303,13.356,6.536,715.353,-256.921,0.735752,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2054,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,972.274,3477.303,13.356,6.536,784.899,-187.375,0.807282,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2054,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,972.274,3477.303,13.356,6.536,854.445,-117.829,0.878811,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2054,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,69.900,3.310,31.206,813.738,3508.508,13.356,6.536,721.594,-92.144,0.886764,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2054,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,69.900,3.310,31.206,813.738,3508.508,13.356,6.536,791.764,-21.974,0.972996,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2054,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,69.900,3.310,31.206,813.738,3508.508,13.356,6.536,861.934,48.196,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2054,jung,daenemarknah,ziel_20_prozent,0.200000,70.933,4.489,36.673,757.249,3513.975,13.356,6.536,722.687,-34.561,0.954359,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2054,jung,daenemarknah,stabil_22_prozent,0.220000,70.933,4.489,36.673,757.249,3513.975,13.356,6.536,792.967,35.718,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2054,jung,daenemarknah,obergrenze_24_prozent,0.240000,70.933,4.489,36.673,757.249,3513.975,13.356,6.536,863.246,105.998,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2055,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,994.023,3561.790,11.620,6.700,730.677,-263.346,0.735071,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2055,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,994.023,3561.790,11.620,6.700,801.913,-192.110,0.806735,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2055,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,994.023,3561.790,11.620,6.700,873.149,-120.875,0.878399,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2055,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,70.000,3.422,32.739,826.353,3594.529,11.620,6.700,737.225,-89.127,0.892144,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2055,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,70.000,3.422,32.739,826.353,3594.529,11.620,6.700,809.116,-17.237,0.979141,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2055,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,70.000,3.422,32.739,826.353,3594.529,11.620,6.700,881.006,54.654,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2055,jung,daenemarknah,ziel_20_prozent,0.200000,71.000,4.563,37.948,770.462,3599.737,11.620,6.700,738.267,-32.195,0.958213,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2055,jung,daenemarknah,stabil_22_prozent,0.220000,71.000,4.563,37.948,770.462,3599.737,11.620,6.700,810.262,39.799,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2055,jung,daenemarknah,obergrenze_24_prozent,0.240000,71.000,4.563,37.948,770.462,3599.737,11.620,6.700,882.256,111.794,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2056,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1016.259,3648.317,10.073,6.867,746.603,-269.656,0.734658,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2056,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1016.259,3648.317,10.073,6.867,819.569,-196.690,0.806457,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2056,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1016.259,3648.317,10.073,6.867,892.536,-123.724,0.878256,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2056,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,70.100,3.534,34.102,839.124,3682.419,10.073,6.867,753.423,-85.700,0.897869,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2056,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,70.100,3.534,34.102,839.124,3682.419,10.073,6.867,827.072,-12.052,0.985637,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2056,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,70.100,3.534,34.102,839.124,3682.419,10.073,6.867,900.720,61.596,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2056,jung,daenemarknah,ziel_20_prozent,0.200000,71.067,4.636,39.162,783.888,3687.479,10.073,6.867,754.436,-29.452,0.962428,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2056,jung,daenemarknah,stabil_22_prozent,0.220000,71.067,4.636,39.162,783.888,3687.479,10.073,6.867,828.185,44.297,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2056,jung,daenemarknah,obergrenze_24_prozent,0.240000,71.067,4.636,39.162,783.888,3687.479,10.073,6.867,901.935,118.047,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2057,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1038.992,3736.934,8.712,7.039,763.138,-275.855,0.734498,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2057,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1038.992,3736.934,8.712,7.039,837.877,-201.116,0.806432,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2057,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1038.992,3736.934,8.712,7.039,912.615,-126.377,0.878366,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2057,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,70.200,3.646,35.512,852.053,3772.446,8.712,7.039,770.240,-81.812,0.903982,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2057,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,70.200,3.646,35.512,852.053,3772.446,8.712,7.039,845.689,-6.363,0.992532,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2057,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,70.200,3.646,35.512,852.053,3772.446,8.712,7.039,921.138,69.086,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2057,jung,daenemarknah,ziel_20_prozent,0.200000,71.133,4.709,40.414,797.528,3777.347,8.712,7.039,771.221,-26.308,0.967013,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2057,jung,daenemarknah,stabil_22_prozent,0.220000,71.133,4.709,40.414,797.528,3777.347,8.712,7.039,846.768,49.239,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2057,jung,daenemarknah,obergrenze_24_prozent,0.240000,71.133,4.709,40.414,797.528,3777.347,8.712,7.039,922.315,124.786,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,jung,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1062.234,3827.690,7.533,7.215,780.286,-281.948,0.734571,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,jung,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1062.234,3827.690,7.533,7.215,856.840,-205.394,0.806640,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,jung,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1062.234,3827.690,7.533,7.215,933.393,-128.840,0.878708,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,jung,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,70.300,3.757,36.972,865.139,3864.661,7.533,7.215,787.680,-77.459,0.910466,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,jung,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,70.300,3.757,36.972,865.139,3864.661,7.533,7.215,864.973,-0.166,0.999808,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,jung,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,70.300,3.757,36.972,865.139,3864.661,7.533,7.215,942.267,77.127,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
