jahr,demographie_szenario,rentenalter_szenario,regelaltersgrenze,alter,synthetische_kohorte_mio,nicht_in_rente_anteil,nicht_in_rente_mio,erwerbsquote,effektive_beitragszahler_mio,zusatz_beitragsbasis_mrd_euro
2032,moderat,lebenserwartung_gekoppelt_2zu1,67.625,69,1.079,0.000,0.000,0.100,0.000,0.000
2032,moderat,lebenserwartung_gekoppelt_2zu1,67.625,70,1.079,0.000,0.000,0.070,0.000,0.000
2032,moderat,lebenserwartung_gekoppelt_2zu1,67.625,71,1.079,0.000,0.000,0.050,0.000,0.000
2032,moderat,lebenserwartung_gekoppelt_2zu1,67.625,72,1.079,0.000,0.000,0.040,0.000,0.000
2032,moderat,daenemarknah,68.400,67,1.079,1.000,1.079,0.200,0.183,7.651
2032,moderat,daenemarknah,68.400,68,1.079,0.400,0.431,0.140,0.051,2.142
2032,moderat,daenemarknah,68.400,69,1.079,0.000,0.000,0.100,0.000,0.000
2032,moderat,daenemarknah,68.400,70,1.079,0.000,0.000,0.070,0.000,0.000
2032,moderat,daenemarknah,68.400,71,1.079,0.000,0.000,0.050,0.000,0.000
2032,moderat,daenemarknah,68.400,72,1.079,0.000,0.000,0.040,0.000,0.000
2033,moderat,status_quo_67,67.000,67,1.095,0.000,0.000,0.200,0.000,0.000
2033,moderat,status_quo_67,67.000,68,1.095,0.000,0.000,0.140,0.000,0.000
2033,moderat,status_quo_67,67.000,69,1.095,0.000,0.000,0.100,0.000,0.000
2033,moderat,status_quo_67,67.000,70,1.095,0.000,0.000,0.070,0.000,0.000
2033,moderat,status_quo_67,67.000,71,1.095,0.000,0.000,0.050,0.000,0.000
2033,moderat,status_quo_67,67.000,72,1.095,0.000,0.000,0.040,0.000,0.000
2033,moderat,lebenserwartung_gekoppelt_2zu1,67.750,67,1.095,0.750,0.821,0.200,0.140,6.015
2033,moderat,lebenserwartung_gekoppelt_2zu1,67.750,68,1.095,0.000,0.000,0.140,0.000,0.000
2033,moderat,lebenserwartung_gekoppelt_2zu1,67.750,69,1.095,0.000,0.000,0.100,0.000,0.000
2033,moderat,lebenserwartung_gekoppelt_2zu1,67.750,70,1.095,0.000,0.000,0.070,0.000,0.000
2033,moderat,lebenserwartung_gekoppelt_2zu1,67.750,71,1.095,0.000,0.000,0.050,0.000,0.000
2033,moderat,lebenserwartung_gekoppelt_2zu1,67.750,72,1.095,0.000,0.000,0.040,0.000,0.000
2033,moderat,daenemarknah,68.600,67,1.095,1.000,1.095,0.200,0.186,8.020
2033,moderat,daenemarknah,68.600,68,1.095,0.600,0.657,0.140,0.078,3.368
2033,moderat,daenemarknah,68.600,69,1.095,0.000,0.000,0.100,0.000,0.000
2033,moderat,daenemarknah,68.600,70,1.095,0.000,0.000,0.070,0.000,0.000
2033,moderat,daenemarknah,68.600,71,1.095,0.000,0.000,0.050,0.000,0.000
2033,moderat,daenemarknah,68.600,72,1.095,0.000,0.000,0.040,0.000,0.000
2034,moderat,status_quo_67,67.000,67,1.111,0.000,0.000,0.200,0.000,0.000
2034,moderat,status_quo_67,67.000,68,1.111,0.000,0.000,0.140,0.000,0.000
2034,moderat,status_quo_67,67.000,69,1.111,0.000,0.000,0.100,0.000,0.000
2034,moderat,status_quo_67,67.000,70,1.111,0.000,0.000,0.070,0.000,0.000
2034,moderat,status_quo_67,67.000,71,1.111,0.000,0.000,0.050,0.000,0.000
2034,moderat,status_quo_67,67.000,72,1.111,0.000,0.000,0.040,0.000,0.000
2034,moderat,lebenserwartung_gekoppelt_2zu1,67.875,67,1.111,0.875,0.972,0.200,0.165,7.354
2034,moderat,lebenserwartung_gekoppelt_2zu1,67.875,68,1.111,0.000,0.000,0.140,0.000,0.000
2034,moderat,lebenserwartung_gekoppelt_2zu1,67.875,69,1.111,0.000,0.000,0.100,0.000,0.000
2034,moderat,lebenserwartung_gekoppelt_2zu1,67.875,70,1.111,0.000,0.000,0.070,0.000,0.000
2034,moderat,lebenserwartung_gekoppelt_2zu1,67.875,71,1.111,0.000,0.000,0.050,0.000,0.000
2034,moderat,lebenserwartung_gekoppelt_2zu1,67.875,72,1.111,0.000,0.000,0.040,0.000,0.000
2034,moderat,daenemarknah,68.800,67,1.111,1.000,1.111,0.200,0.189,8.405
2034,moderat,daenemarknah,68.800,68,1.111,0.800,0.889,0.140,0.106,4.707
2034,moderat,daenemarknah,68.800,69,1.111,0.000,0.000,0.100,0.000,0.000
2034,moderat,daenemarknah,68.800,70,1.111,0.000,0.000,0.070,0.000,0.000
2034,moderat,daenemarknah,68.800,71,1.111,0.000,0.000,0.050,0.000,0.000
2034,moderat,daenemarknah,68.800,72,1.111,0.000,0.000,0.040,0.000,0.000
2035,moderat,status_quo_67,67.000,67,1.127,0.000,0.000,0.200,0.000,0.000
2035,moderat,status_quo_67,67.000,68,1.127,0.000,0.000,0.140,0.000,0.000
2035,moderat,status_quo_67,67.000,69,1.127,0.000,0.000,0.100,0.000,0.000
2035,moderat,status_quo_67,67.000,70,1.127,0.000,0.000,0.070,0.000,0.000
2035,moderat,status_quo_67,67.000,71,1.127,0.000,0.000,0.050,0.000,0.000
2035,moderat,status_quo_67,67.000,72,1.127,0.000,0.000,0.040,0.000,0.000
2035,moderat,lebenserwartung_gekoppelt_2zu1,68.000,67,1.127,1.000,1.127,0.200,0.192,8.805
2035,moderat,lebenserwartung_gekoppelt_2zu1,68.000,68,1.127,0.000,0.000,0.140,0.000,0.000
2035,moderat,lebenserwartung_gekoppelt_2zu1,68.000,69,1.127,0.000,0.000,0.100,0.000,0.000
2035,moderat,lebenserwartung_gekoppelt_2zu1,68.000,70,1.127,0.000,0.000,0.070,0.000,0.000
2035,moderat,lebenserwartung_gekoppelt_2zu1,68.000,71,1.127,0.000,0.000,0.050,0.000,0.000
2035,moderat,lebenserwartung_gekoppelt_2zu1,68.000,72,1.127,0.000,0.000,0.040,0.000,0.000
2035,moderat,daenemarknah,69.000,67,1.127,1.000,1.127,0.200,0.192,8.805
2035,moderat,daenemarknah,69.000,68,1.127,1.000,1.127,0.140,0.134,6.164
2035,moderat,daenemarknah,69.000,69,1.127,0.000,0.000,0.100,0.000,0.000
2035,moderat,daenemarknah,69.000,70,1.127,0.000,0.000,0.070,0.000,0.000
2035,moderat,daenemarknah,69.000,71,1.127,0.000,0.000,0.050,0.000,0.000
2035,moderat,daenemarknah,69.000,72,1.127,0.000,0.000,0.040,0.000,0.000
2036,moderat,status_quo_67,67.000,67,1.143,0.000,0.000,0.200,0.000,0.000
2036,moderat,status_quo_67,67.000,68,1.143,0.000,0.000,0.140,0.000,0.000
2036,moderat,status_quo_67,67.000,69,1.143,0.000,0.000,0.100,0.000,0.000
2036,moderat,status_quo_67,67.000,70,1.143,0.000,0.000,0.070,0.000,0.000
2036,moderat,status_quo_67,67.000,71,1.143,0.000,0.000,0.050,0.000,0.000
2036,moderat,status_quo_67,67.000,72,1.143,0.000,0.000,0.040,0.000,0.000
2036,moderat,lebenserwartung_gekoppelt_2zu1,68.100,67,1.143,1.000,1.143,0.200,0.194,9.163
2036,moderat,lebenserwartung_gekoppelt_2zu1,68.100,68,1.143,0.100,0.114,0.140,0.014,0.641
2036,moderat,lebenserwartung_gekoppelt_2zu1,68.100,69,1.143,0.000,0.000,0.100,0.000,0.000
2036,moderat,lebenserwartung_gekoppelt_2zu1,68.100,70,1.143,0.000,0.000,0.070,0.000,0.000
2036,moderat,lebenserwartung_gekoppelt_2zu1,68.100,71,1.143,0.000,0.000,0.050,0.000,0.000
2036,moderat,lebenserwartung_gekoppelt_2zu1,68.100,72,1.143,0.000,0.000,0.040,0.000,0.000
2036,moderat,daenemarknah,69.200,67,1.143,1.000,1.143,0.200,0.194,9.163
2036,moderat,daenemarknah,69.200,68,1.143,1.000,1.143,0.140,0.136,6.414
2036,moderat,daenemarknah,69.200,69,1.143,0.200,0.229,0.100,0.019,0.916
2036,moderat,daenemarknah,69.200,70,1.143,0.000,0.000,0.070,0.000,0.000
2036,moderat,daenemarknah,69.200,71,1.143,0.000,0.000,0.050,0.000,0.000
2036,moderat,daenemarknah,69.200,72,1.143,0.000,0.000,0.040,0.000,0.000
2037,moderat,status_quo_67,67.000,67,1.159,0.000,0.000,0.200,0.000,0.000
2037,moderat,status_quo_67,67.000,68,1.159,0.000,0.000,0.140,0.000,0.000
2037,moderat,status_quo_67,67.000,69,1.159,0.000,0.000,0.100,0.000,0.000
2037,moderat,status_quo_67,67.000,70,1.159,0.000,0.000,0.070,0.000,0.000
2037,moderat,status_quo_67,67.000,71,1.159,0.000,0.000,0.050,0.000,0.000
2037,moderat,status_quo_67,67.000,72,1.159,0.000,0.000,0.040,0.000,0.000
2037,moderat,lebenserwartung_gekoppelt_2zu1,68.200,67,1.159,1.000,1.159,0.200,0.197,9.533
2037,moderat,lebenserwartung_gekoppelt_2zu1,68.200,68,1.159,0.200,0.232,0.140,0.028,1.335
2037,moderat,lebenserwartung_gekoppelt_2zu1,68.200,69,1.159,0.000,0.000,0.100,0.000,0.000
2037,moderat,lebenserwartung_gekoppelt_2zu1,68.200,70,1.159,0.000,0.000,0.070,0.000,0.000
2037,moderat,lebenserwartung_gekoppelt_2zu1,68.200,71,1.159,0.000,0.000,0.050,0.000,0.000
2037,moderat,lebenserwartung_gekoppelt_2zu1,68.200,72,1.159,0.000,0.000,0.040,0.000,0.000
2037,moderat,daenemarknah,69.400,67,1.159,1.000,1.159,0.200,0.197,9.533
2037,moderat,daenemarknah,69.400,68,1.159,1.000,1.159,0.140,0.138,6.673
2037,moderat,daenemarknah,69.400,69,1.159,0.400,0.464,0.100,0.039,1.907
2037,moderat,daenemarknah,69.400,70,1.159,0.000,0.000,0.070,0.000,0.000
2037,moderat,daenemarknah,69.400,71,1.159,0.000,0.000,0.050,0.000,0.000
2037,moderat,daenemarknah,69.400,72,1.159,0.000,0.000,0.040,0.000,0.000
2038,moderat,status_quo_67,67.000,67,1.175,0.000,0.000,0.200,0.000,0.000
2038,moderat,status_quo_67,67.000,68,1.175,0.000,0.000,0.140,0.000,0.000
2038,moderat,status_quo_67,67.000,69,1.175,0.000,0.000,0.100,0.000,0.000
2038,moderat,status_quo_67,67.000,70,1.175,0.000,0.000,0.070,0.000,0.000
2038,moderat,status_quo_67,67.000,71,1.175,0.000,0.000,0.050,0.000,0.000
2038,moderat,status_quo_67,67.000,72,1.175,0.000,0.000,0.040,0.000,0.000
2038,moderat,lebenserwartung_gekoppelt_2zu1,68.300,67,1.175,1.000,1.175,0.200,0.200,9.917
2038,moderat,lebenserwartung_gekoppelt_2zu1,68.300,68,1.175,0.300,0.353,0.140,0.042,2.082
2038,moderat,lebenserwartung_gekoppelt_2zu1,68.300,69,1.175,0.000,0.000,0.100,0.000,0.000
2038,moderat,lebenserwartung_gekoppelt_2zu1,68.300,70,1.175,0.000,0.000,0.070,0.000,0.000
2038,moderat,lebenserwartung_gekoppelt_2zu1,68.300,71,1.175,0.000,0.000,0.050,0.000,0.000
2038,moderat,lebenserwartung_gekoppelt_2zu1,68.300,72,1.175,0.000,0.000,0.040,0.000,0.000
2038,moderat,daenemarknah,69.600,67,1.175,1.000,1.175,0.200,0.200,9.917
2038,moderat,daenemarknah,69.600,68,1.175,1.000,1.175,0.140,0.140,6.942
2038,moderat,daenemarknah,69.600,69,1.175,0.600,0.705,0.100,0.060,2.975
2038,moderat,daenemarknah,69.600,70,1.175,0.000,0.000,0.070,0.000,0.000
2038,moderat,daenemarknah,69.600,71,1.175,0.000,0.000,0.050,0.000,0.000
2038,moderat,daenemarknah,69.600,72,1.175,0.000,0.000,0.040,0.000,0.000
2039,moderat,status_quo_67,67.000,67,1.175,0.000,0.000,0.200,0.000,0.000
2039,moderat,status_quo_67,67.000,68,1.175,0.000,0.000,0.140,0.000,0.000
2039,moderat,status_quo_67,67.000,69,1.175,0.000,0.000,0.100,0.000,0.000
2039,moderat,status_quo_67,67.000,70,1.175,0.000,0.000,0.070,0.000,0.000
2039,moderat,status_quo_67,67.000,71,1.175,0.000,0.000,0.050,0.000,0.000
2039,moderat,status_quo_67,67.000,72,1.175,0.000,0.000,0.040,0.000,0.000
2039,moderat,lebenserwartung_gekoppelt_2zu1,68.400,67,1.175,1.000,1.175,0.200,0.200,10.175
2039,moderat,lebenserwartung_gekoppelt_2zu1,68.400,68,1.175,0.400,0.470,0.140,0.056,2.849
2039,moderat,lebenserwartung_gekoppelt_2zu1,68.400,69,1.175,0.000,0.000,0.100,0.000,0.000
2039,moderat,lebenserwartung_gekoppelt_2zu1,68.400,70,1.175,0.000,0.000,0.070,0.000,0.000
2039,moderat,lebenserwartung_gekoppelt_2zu1,68.400,71,1.175,0.000,0.000,0.050,0.000,0.000
2039,moderat,lebenserwartung_gekoppelt_2zu1,68.400,72,1.175,0.000,0.000,0.040,0.000,0.000
2039,moderat,daenemarknah,69.800,67,1.175,1.000,1.175,0.200,0.200,10.175
2039,moderat,daenemarknah,69.800,68,1.175,1.000,1.175,0.140,0.140,7.123
2039,moderat,daenemarknah,69.800,69,1.175,0.800,0.940,0.100,0.080,4.070
2039,moderat,daenemarknah,69.800,70,1.175,0.000,0.000,0.070,0.000,0.000
2039,moderat,daenemarknah,69.800,71,1.175,0.000,0.000,0.050,0.000,0.000
2039,moderat,daenemarknah,69.800,72,1.175,0.000,0.000,0.040,0.000,0.000
2040,moderat,status_quo_67,67.000,67,1.175,0.000,0.000,0.200,0.000,0.000
2040,moderat,status_quo_67,67.000,68,1.175,0.000,0.000,0.140,0.000,0.000
2040,moderat,status_quo_67,67.000,69,1.175,0.000,0.000,0.100,0.000,0.000
2040,moderat,status_quo_67,67.000,70,1.175,0.000,0.000,0.070,0.000,0.000
2040,moderat,status_quo_67,67.000,71,1.175,0.000,0.000,0.050,0.000,0.000
2040,moderat,status_quo_67,67.000,72,1.175,0.000,0.000,0.040,0.000,0.000
2040,moderat,lebenserwartung_gekoppelt_2zu1,68.500,67,1.175,1.000,1.175,0.200,0.200,10.440
2040,moderat,lebenserwartung_gekoppelt_2zu1,68.500,68,1.175,0.500,0.588,0.140,0.070,3.654
2040,moderat,lebenserwartung_gekoppelt_2zu1,68.500,69,1.175,0.000,0.000,0.100,0.000,0.000
2040,moderat,lebenserwartung_gekoppelt_2zu1,68.500,70,1.175,0.000,0.000,0.070,0.000,0.000
2040,moderat,lebenserwartung_gekoppelt_2zu1,68.500,71,1.175,0.000,0.000,0.050,0.000,0.000
2040,moderat,lebenserwartung_gekoppelt_2zu1,68.500,72,1.175,0.000,0.000,0.040,0.000,0.000
2040,moderat,daenemarknah,70.000,67,1.175,1.000,1.175,0.200,0.200,10.440
2040,moderat,daenemarknah,70.000,68,1.175,1.000,1.175,0.140,0.140,7.308
2040,moderat,daenemarknah,70.000,69,1.175,1.000,1.175,0.100,0.100,5.220
2040,moderat,daenemarknah,70.000,70,1.175,0.000,0.000,0.070,0.000,0.000
2040,moderat,daenemarknah,70.000,71,1.175,0.000,0.000,0.050,0.000,0.000
2040,moderat,daenemarknah,70.000,72,1.175,0.000,0.000,0.040,0.000,0.000
2041,moderat,status_quo_67,67.000,67,1.175,0.000,0.000,0.200,0.000,0.000
2041,moderat,status_quo_67,67.000,68,1.175,0.000,0.000,0.140,0.000,0.000
2041,moderat,status_quo_67,67.000,69,1.175,0.000,0.000,0.100,0.000,0.000
2041,moderat,status_quo_67,67.000,70,1.175,0.000,0.000,0.070,0.000,0.000
2041,moderat,status_quo_67,67.000,71,1.175,0.000,0.000,0.050,0.000,0.000
2041,moderat,status_quo_67,67.000,72,1.175,0.000,0.000,0.040,0.000,0.000
2041,moderat,lebenserwartung_gekoppelt_2zu1,68.600,67,1.175,1.000,1.175,0.200,0.200,10.712
2041,moderat,lebenserwartung_gekoppelt_2zu1,68.600,68,1.175,0.600,0.705,0.140,0.084,4.499
2041,moderat,lebenserwartung_gekoppelt_2zu1,68.600,69,1.175,0.000,0.000,0.100,0.000,0.000
2041,moderat,lebenserwartung_gekoppelt_2zu1,68.600,70,1.175,0.000,0.000,0.070,0.000,0.000
2041,moderat,lebenserwartung_gekoppelt_2zu1,68.600,71,1.175,0.000,0.000,0.050,0.000,0.000
2041,moderat,lebenserwartung_gekoppelt_2zu1,68.600,72,1.175,0.000,0.000,0.040,0.000,0.000
2041,moderat,daenemarknah,70.067,67,1.175,1.000,1.175,0.200,0.200,10.712
2041,moderat,daenemarknah,70.067,68,1.175,1.000,1.175,0.140,0.140,7.499
2041,moderat,daenemarknah,70.067,69,1.175,1.000,1.175,0.100,0.100,5.356
2041,moderat,daenemarknah,70.067,70,1.175,0.067,0.078,0.070,0.005,0.250
2041,moderat,daenemarknah,70.067,71,1.175,0.000,0.000,0.050,0.000,0.000
2041,moderat,daenemarknah,70.067,72,1.175,0.000,0.000,0.040,0.000,0.000
2042,moderat,status_quo_67,67.000,67,1.175,0.000,0.000,0.200,0.000,0.000
2042,moderat,status_quo_67,67.000,68,1.175,0.000,0.000,0.140,0.000,0.000
2042,moderat,status_quo_67,67.000,69,1.175,0.000,0.000,0.100,0.000,0.000
2042,moderat,status_quo_67,67.000,70,1.175,0.000,0.000,0.070,0.000,0.000
2042,moderat,status_quo_67,67.000,71,1.175,0.000,0.000,0.050,0.000,0.000
2042,moderat,status_quo_67,67.000,72,1.175,0.000,0.000,0.040,0.000,0.000
2042,moderat,lebenserwartung_gekoppelt_2zu1,68.700,67,1.175,1.000,1.175,0.200,0.200,10.992
2042,moderat,lebenserwartung_gekoppelt_2zu1,68.700,68,1.175,0.700,0.823,0.140,0.098,5.386
2042,moderat,lebenserwartung_gekoppelt_2zu1,68.700,69,1.175,0.000,0.000,0.100,0.000,0.000
2042,moderat,lebenserwartung_gekoppelt_2zu1,68.700,70,1.175,0.000,0.000,0.070,0.000,0.000
2042,moderat,lebenserwartung_gekoppelt_2zu1,68.700,71,1.175,0.000,0.000,0.050,0.000,0.000
2042,moderat,lebenserwartung_gekoppelt_2zu1,68.700,72,1.175,0.000,0.000,0.040,0.000,0.000
2042,moderat,daenemarknah,70.133,67,1.175,1.000,1.175,0.200,0.200,10.992
2042,moderat,daenemarknah,70.133,68,1.175,1.000,1.175,0.140,0.140,7.694
2042,moderat,daenemarknah,70.133,69,1.175,1.000,1.175,0.100,0.100,5.496
2042,moderat,daenemarknah,70.133,70,1.175,0.133,0.157,0.070,0.009,0.513
2042,moderat,daenemarknah,70.133,71,1.175,0.000,0.000,0.050,0.000,0.000
2042,moderat,daenemarknah,70.133,72,1.175,0.000,0.000,0.040,0.000,0.000
2043,moderat,status_quo_67,67.000,67,1.176,0.000,0.000,0.200,0.000,0.000
2043,moderat,status_quo_67,67.000,68,1.176,0.000,0.000,0.140,0.000,0.000
2043,moderat,status_quo_67,67.000,69,1.176,0.000,0.000,0.100,0.000,0.000
2043,moderat,status_quo_67,67.000,70,1.176,0.000,0.000,0.070,0.000,0.000
2043,moderat,status_quo_67,67.000,71,1.176,0.000,0.000,0.050,0.000,0.000
2043,moderat,status_quo_67,67.000,72,1.176,0.000,0.000,0.040,0.000,0.000
2043,moderat,lebenserwartung_gekoppelt_2zu1,68.800,67,1.176,1.000,1.176,0.200,0.200,11.278
2043,moderat,lebenserwartung_gekoppelt_2zu1,68.800,68,1.176,0.800,0.940,0.140,0.112,6.316
2043,moderat,lebenserwartung_gekoppelt_2zu1,68.800,69,1.176,0.000,0.000,0.100,0.000,0.000
2043,moderat,lebenserwartung_gekoppelt_2zu1,68.800,70,1.176,0.000,0.000,0.070,0.000,0.000
2043,moderat,lebenserwartung_gekoppelt_2zu1,68.800,71,1.176,0.000,0.000,0.050,0.000,0.000
2043,moderat,lebenserwartung_gekoppelt_2zu1,68.800,72,1.176,0.000,0.000,0.040,0.000,0.000
2043,moderat,daenemarknah,70.200,67,1.176,1.000,1.176,0.200,0.200,11.278
2043,moderat,daenemarknah,70.200,68,1.176,1.000,1.176,0.140,0.140,7.895
2043,moderat,daenemarknah,70.200,69,1.176,1.000,1.176,0.100,0.100,5.639
2043,moderat,daenemarknah,70.200,70,1.176,0.200,0.235,0.070,0.014,0.789
2043,moderat,daenemarknah,70.200,71,1.176,0.000,0.000,0.050,0.000,0.000
2043,moderat,daenemarknah,70.200,72,1.176,0.000,0.000,0.040,0.000,0.000
2044,moderat,status_quo_67,67.000,67,1.176,0.000,0.000,0.200,0.000,0.000
2044,moderat,status_quo_67,67.000,68,1.176,0.000,0.000,0.140,0.000,0.000
2044,moderat,status_quo_67,67.000,69,1.176,0.000,0.000,0.100,0.000,0.000
2044,moderat,status_quo_67,67.000,70,1.176,0.000,0.000,0.070,0.000,0.000
2044,moderat,status_quo_67,67.000,71,1.176,0.000,0.000,0.050,0.000,0.000
2044,moderat,status_quo_67,67.000,72,1.176,0.000,0.000,0.040,0.000,0.000
2044,moderat,lebenserwartung_gekoppelt_2zu1,68.900,67,1.176,1.000,1.176,0.200,0.200,11.572
2044,moderat,lebenserwartung_gekoppelt_2zu1,68.900,68,1.176,0.900,1.058,0.140,0.126,7.290
2044,moderat,lebenserwartung_gekoppelt_2zu1,68.900,69,1.176,0.000,0.000,0.100,0.000,0.000
2044,moderat,lebenserwartung_gekoppelt_2zu1,68.900,70,1.176,0.000,0.000,0.070,0.000,0.000
2044,moderat,lebenserwartung_gekoppelt_2zu1,68.900,71,1.176,0.000,0.000,0.050,0.000,0.000
2044,moderat,lebenserwartung_gekoppelt_2zu1,68.900,72,1.176,0.000,0.000,0.040,0.000,0.000
2044,moderat,daenemarknah,70.267,67,1.176,1.000,1.176,0.200,0.200,11.572
2044,moderat,daenemarknah,70.267,68,1.176,1.000,1.176,0.140,0.140,8.100
2044,moderat,daenemarknah,70.267,69,1.176,1.000,1.176,0.100,0.100,5.786
2044,moderat,daenemarknah,70.267,70,1.176,0.267,0.314,0.070,0.019,1.080
2044,moderat,daenemarknah,70.267,71,1.176,0.000,0.000,0.050,0.000,0.000
2044,moderat,daenemarknah,70.267,72,1.176,0.000,0.000,0.040,0.000,0.000
2045,moderat,status_quo_67,67.000,67,1.176,0.000,0.000,0.200,0.000,0.000
2045,moderat,status_quo_67,67.000,68,1.176,0.000,0.000,0.140,0.000,0.000
2045,moderat,status_quo_67,67.000,69,1.176,0.000,0.000,0.100,0.000,0.000
2045,moderat,status_quo_67,67.000,70,1.176,0.000,0.000,0.070,0.000,0.000
2045,moderat,status_quo_67,67.000,71,1.176,0.000,0.000,0.050,0.000,0.000
2045,moderat,status_quo_67,67.000,72,1.176,0.000,0.000,0.040,0.000,0.000
2045,moderat,lebenserwartung_gekoppelt_2zu1,69.000,67,1.176,1.000,1.176,0.200,0.200,11.874
2045,moderat,lebenserwartung_gekoppelt_2zu1,69.000,68,1.176,1.000,1.176,0.140,0.140,8.311
2045,moderat,lebenserwartung_gekoppelt_2zu1,69.000,69,1.176,0.000,0.000,0.100,0.000,0.000
2045,moderat,lebenserwartung_gekoppelt_2zu1,69.000,70,1.176,0.000,0.000,0.070,0.000,0.000
2045,moderat,lebenserwartung_gekoppelt_2zu1,69.000,71,1.176,0.000,0.000,0.050,0.000,0.000
2045,moderat,lebenserwartung_gekoppelt_2zu1,69.000,72,1.176,0.000,0.000,0.040,0.000,0.000
2045,moderat,daenemarknah,70.333,67,1.176,1.000,1.176,0.200,0.200,11.874
2045,moderat,daenemarknah,70.333,68,1.176,1.000,1.176,0.140,0.140,8.311
2045,moderat,daenemarknah,70.333,69,1.176,1.000,1.176,0.100,0.100,5.937
2045,moderat,daenemarknah,70.333,70,1.176,0.333,0.392,0.070,0.023,1.385
2045,moderat,daenemarknah,70.333,71,1.176,0.000,0.000,0.050,0.000,0.000
2045,moderat,daenemarknah,70.333,72,1.176,0.000,0.000,0.040,0.000,0.000
2046,moderat,status_quo_67,67.000,67,1.176,0.000,0.000,0.200,0.000,0.000
2046,moderat,status_quo_67,67.000,68,1.176,0.000,0.000,0.140,0.000,0.000
2046,moderat,status_quo_67,67.000,69,1.176,0.000,0.000,0.100,0.000,0.000
2046,moderat,status_quo_67,67.000,70,1.176,0.000,0.000,0.070,0.000,0.000
2046,moderat,status_quo_67,67.000,71,1.176,0.000,0.000,0.050,0.000,0.000
2046,moderat,status_quo_67,67.000,72,1.176,0.000,0.000,0.040,0.000,0.000
2046,moderat,lebenserwartung_gekoppelt_2zu1,69.100,67,1.176,1.000,1.176,0.200,0.200,12.182
2046,moderat,lebenserwartung_gekoppelt_2zu1,69.100,68,1.176,1.000,1.176,0.140,0.140,8.528
2046,moderat,lebenserwartung_gekoppelt_2zu1,69.100,69,1.176,0.100,0.118,0.100,0.010,0.609
2046,moderat,lebenserwartung_gekoppelt_2zu1,69.100,70,1.176,0.000,0.000,0.070,0.000,0.000
2046,moderat,lebenserwartung_gekoppelt_2zu1,69.100,71,1.176,0.000,0.000,0.050,0.000,0.000
2046,moderat,lebenserwartung_gekoppelt_2zu1,69.100,72,1.176,0.000,0.000,0.040,0.000,0.000
2046,moderat,daenemarknah,70.400,67,1.176,1.000,1.176,0.200,0.200,12.182
2046,moderat,daenemarknah,70.400,68,1.176,1.000,1.176,0.140,0.140,8.528
2046,moderat,daenemarknah,70.400,69,1.176,1.000,1.176,0.100,0.100,6.091
2046,moderat,daenemarknah,70.400,70,1.176,0.400,0.470,0.070,0.028,1.706
2046,moderat,daenemarknah,70.400,71,1.176,0.000,0.000,0.050,0.000,0.000
2046,moderat,daenemarknah,70.400,72,1.176,0.000,0.000,0.040,0.000,0.000
2047,moderat,status_quo_67,67.000,67,1.176,0.000,0.000,0.200,0.000,0.000
2047,moderat,status_quo_67,67.000,68,1.176,0.000,0.000,0.140,0.000,0.000
2047,moderat,status_quo_67,67.000,69,1.176,0.000,0.000,0.100,0.000,0.000
2047,moderat,status_quo_67,67.000,70,1.176,0.000,0.000,0.070,0.000,0.000
2047,moderat,status_quo_67,67.000,71,1.176,0.000,0.000,0.050,0.000,0.000
2047,moderat,status_quo_67,67.000,72,1.176,0.000,0.000,0.040,0.000,0.000
2047,moderat,lebenserwartung_gekoppelt_2zu1,69.200,67,1.176,1.000,1.176,0.200,0.200,12.499
2047,moderat,lebenserwartung_gekoppelt_2zu1,69.200,68,1.176,1.000,1.176,0.140,0.140,8.750
2047,moderat,lebenserwartung_gekoppelt_2zu1,69.200,69,1.176,0.200,0.235,0.100,0.020,1.250
2047,moderat,lebenserwartung_gekoppelt_2zu1,69.200,70,1.176,0.000,0.000,0.070,0.000,0.000
2047,moderat,lebenserwartung_gekoppelt_2zu1,69.200,71,1.176,0.000,0.000,0.050,0.000,0.000
2047,moderat,lebenserwartung_gekoppelt_2zu1,69.200,72,1.176,0.000,0.000,0.040,0.000,0.000
2047,moderat,daenemarknah,70.467,67,1.176,1.000,1.176,0.200,0.200,12.499
2047,moderat,daenemarknah,70.467,68,1.176,1.000,1.176,0.140,0.140,8.750
2047,moderat,daenemarknah,70.467,69,1.176,1.000,1.176,0.100,0.100,6.250
2047,moderat,daenemarknah,70.467,70,1.176,0.467,0.549,0.070,0.033,2.042
2047,moderat,daenemarknah,70.467,71,1.176,0.000,0.000,0.050,0.000,0.000
2047,moderat,daenemarknah,70.467,72,1.176,0.000,0.000,0.040,0.000,0.000
2048,moderat,status_quo_67,67.000,67,1.176,0.000,0.000,0.200,0.000,0.000
2048,moderat,status_quo_67,67.000,68,1.176,0.000,0.000,0.140,0.000,0.000
2048,moderat,status_quo_67,67.000,69,1.176,0.000,0.000,0.100,0.000,0.000
2048,moderat,status_quo_67,67.000,70,1.176,0.000,0.000,0.070,0.000,0.000
2048,moderat,status_quo_67,67.000,71,1.176,0.000,0.000,0.050,0.000,0.000
2048,moderat,status_quo_67,67.000,72,1.176,0.000,0.000,0.040,0.000,0.000
2048,moderat,lebenserwartung_gekoppelt_2zu1,69.300,67,1.176,1.000,1.176,0.200,0.200,12.825
